RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020
273136,13550,Carillon,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,,125262,126742,128002,130624,131896,131842,130708,130242,130189,130349,129778,129312,128679,127896,126232,123216,121607,121793,124200,125770,126478,126483,126990,127228,127637,127256,127891,129888,131984,133546,133153,132031,131117,130788,131489,131959,132527,133586,134808,135898,136995,138072,139433,142003,144638,146867,147649,149418,151357,153573,154586,156022,157629,158880,160275,160785,162182,163915,165592,166607,167047,167300,167232,166033,165146,165953,167218,169609,170570,172276,173777,175514,177330,179432,183397,187754,191701,193471,195622,197239,199521,200700,202485,204542,206625,207401,206881,206859,207598,208871,209065,208925,208959,209415,209901,210388,211715,213784,215553,216980,218344,221758,225317,228678,230463,231602,233014,234283,234838,236521,239253,243137,245264,245431,245642,246860,250609,255624,260113,263518,265748,267563,269378,271243,274342,277673,280567,282220,282537,282575,283279,285519,288622,290199,291637,292105,292946,291857,290968,290372,289795,288045,285748,283231,281959,280816,279813,277459,275070,273364,272326,271398,271236,272137,272707,271832,269472,268391,265767,263975,261218,261413,261193,261679,261075,260217,258434,257916,258141,258155,258206,258193,259099,258762,258421,256436,254341,251890,251633,250437,248941,246674,246616,247139,246758,245163,243021,241870,240689,239470,238031,237813,238382,238353,236666,234410,233836,234012,235377,236606,238621,240910,242118,243051,243070,244756,246338,248185,248782,249641,250346,251077,252005,252658,253543,254672,257434,260229,264043,266134,267705,268290,268397,268892,268549,268767,269389,270351,270606,269607,267582,267886,269405,271240,272343,272368,273240,274647,276528,277114,274991,273631,272939,273000,271936,271587,272567,276037,278898,280575,281271,281453,282810,283244,285063,286918,290268,293694,297109,298106,299917,301676,304656,307998,311987,316713,321506,326676,331612,335395,337639,340085,341048,342289,342814,344407,349697,354687,359595,360898,362334,364148,367040,370853,375356,379797,384221,387617,387208,386731,385861,387727,389142
37544,13566,Central Brambleton,Neighborhood,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98741,98179,98484,98846,99157,99425,99682,99787,99695,99714,100648,101663,102611,104183,104965,104919,104223,103166,102322,102032,102086,101947,100566,99691,98847,97755,96479,96100,97309,99252,101006,101834,102631,103517,104761,104739,105034,105489,106686,107778,107587,107299,106801,107320,107637,107781,107171,107460,107667,107921,108202,108549,109854,111392,112802,113500,114295,116599,120047,123469,125166,127261,128617,130762,132108,133719,135211,136998,139242,140977,142586,143296,144899,146846,149066,151488,153643,156078,158935,161811,164702,166186,168251,172070,178040,183034,187621,189949,193707,197005,201873,206054,209330,213881,217406,220196,221400,223656,226182,228940,230850,232713,233580,235191,237557,239013,239380,239141,238074,235757,233563,232952,232987,233225,232130,231144,228626,226503,225402,224526,223938,223908,226324,228968,229781,227735,225934,223258,222358,221067,220158,217348,214216,211437,207618,202940,199171,197877,197605,197840,197365,197433,196905,197934,198980,199609,198626,198073,197735,197314,196087,195540,194159,192124,189348,187970,186750,185911,185227,185312,185121,184957,184767,184034,185044,186775,189215,189567,188704,187322,186570,186206,186659,186357,186247,185365,183041,180295,178577,177686,177846,177736,179296,179782,179621,179517,178571,177520,176384,176395,176172,175812,176581,177586,176195,173515,170885,170416,170973,173474,175996,177642,177338,177387,175549,174672,173656,175958,178081,179283,179535,179098,178942,177671,177514,177454,180272,182626,186192,186148,186554,185240,185198,184504,184576,185624,186978,188640,189039,189213,188978,189095,189006,189650,190708,191698,192173,193771,195502,196813,197326,198166,198760,201118,203049,205448,205291,205375,205588,205100,204645,204459,205199,206122,207404,207990,209110,210086,212867,215953
763395,13573,East Fairmount,Neighborhood,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,95920,95180,94471,92983,92065,91294,91462,90927,90462,89749,89450,89530,89354,89026,88546,88840,88800,89284,89214,90706,91684,92180,91894,91480,92009,93671,95823,96828,97082,96276,94354,91741,90768,91985,94056,95632,96626,96334,95837,95632,96621,97998,100045,101634,101452,99730,97525,95593,92892,91088,90374,90562,89530,87548,85674,84701,84334,84834,85660,87110,89654,91409,92211,92501,93512,95170,96806,97459,98414,98041,97649,96593,94943,93640,93019,92695,92515,92756,93244,94267,94948,95502,96274,96605,97680,99530,100815,101763,101548,101868,102138,102580,102914,104845,106122,108615,110240,110699,109930,108813,109171,108971,108733,108461,108414,108731,109454,109571,109382,109791,112368,116302,120259,123554,125722,127072,128961,129725,131111,132419,134521,136053,136291,135565,134649,135367,138095,141547,144145,144700,145108,144941,146252,147029,148946,150613,152262,152234,151554,150658,150888,153688,155500,156961,156253,156818,157612,157989,157498,157389,156819,156360,153804,150964,148550,147715,147935,148180,146656,145675,145775,146301,146700,146085,146496,146124,146462,146699,146920,145815,144767,143930,143734,144361,144816,145719,146761,147666,146782,144572,141897,140596,139262,137646,134894,131529,129389,127352,124440,122087,120226,119952,119356,118734,119579,120144,119845,118248,116297,115035,115273,114804,115388,115181,115662,115629,114089,113109,113112,114473,114954,115498,115190,116019,115414,114534,113428,113127,113953,114784,116028,116096,116537,116066,116140,115601,116147,116944,117817,117949,117836,117577,116410,115627,114549,114516,115110,116364,116890,117205,116695,116903,117098,117325,117991,118634,119640,119849,119193,118681,118242,118108,118387,118290,117975,117957,117484,117965,118646,120593,121817,121410,121615,122247,123671,124288,124480,124365,124984,125375,125893,125365,125247,125391,125536,125761,126102,127347,128406,129919,130674,130904,130487,130373,131204,132725,134112,135371,136281,137150,138660,140157,142245,144980
273710,13588,Fawnbrook,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,139459,139750,141446,145228,150275,153521,154917,155725,156819,157629,158038,159379,160871,162860,162991,161016,156833,154984,155908,157843,158664,159516,160688,160643,160271,160857,162176,163977,165439,166551,167034,166388,166464,166920,167658,168295,168637,168815,169495,170373,172219,174187,175679,177395,179214,180100,179647,177524,175688,174992,174636,176049,177460,179614,181752,183506,183486,183493,185022,189887,194615,196355,196939,194734,193765,190906,189023,186962,186455,186363,186026,184351,182731,182306,182466,182387,179720,177988,175552,174131,172455,172100,172015,171903,172065,172588,173035,174883,177640,180520,182319,183740,185255,185843,186165,186153,186266,187000,187445,187008,185865,185519,186851,189031,190875,192991,194782,197036,198896,199887,201740,204227,208668,211404,214654,216383,218976,221191,223895,225817,227125,228581,230191,232580,234397,237249,238275,240018,240923,242730,243876,246937,250686,255035,258098,259653,260597,260258,260215,260400,261103,259159,256798,253429,252240,250174,248323,246477,244860,245024,245556,245832,244497,244638,246397,246778,244175,240099,236776,233414,231435,229204,227878,225113,224241,224230,221770,219323,217534,219363,219934,220898,218263,215292,210534,208365,205194,201769,200878,201960,201879,197264,192737,189215,188925,188153,188658,186985,185701,182765,178848,173684,170537,171348,173356,172550,170127,168466,168611,169415,169484,169034,168068,166104,163541,160992,158581,158719,157650,155452,151042,148020,146088,145224,144500,145114,146000,144448,142178,139998,140135,141157,141725,141246,140524,140374,140837,140963,140518,140919,141844,141922,141839,141467,142215,142543,142443,142713,143116,144067,144844,145832,146235,147155,147701,148512,148454,148767,149869,150725,150532,150132,150529,151979,153154,154319,154357,154287,154016,154821,155297,155706,157247,158373,159363,159979,160922,161819,163398,165803,168977,170401,170586,170403,170143,170820,171085,169654,169543,169641,171391,171811,172038,172874,174680,176901,178838,180299,182005,185101,187090,189038,189679,191140
243905,13588,Gravel Hill,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,,95102,93778,93032,91440,90580,89970,89975,90051,90046,89707,89534,89638,89998,90700,91206,91596,91616,91520,91317,91118,91414,92198,93035,93597,93827,94551,95448,96822,97589,98568,98722,99148,99119,99429,99541,99867,100286,100544,100856,101196,101754,102004,102137,102094,102290,102480,103046,103542,104249,104769,105401,105294,105507,104659,104284,103697,104460,105428,105959,105875,105520,105869,106907,108606,110005,111939,114506,116716,117376,117242,117789,119798,121947,124138,124889,125460,125104,125774,125389,125700,125963,127417,128823,129636,130431,130122,130724,132151,134775,136580,138174,139853,142099,143080,144406,145293,146762,147895,148510,147587,147433,147086,148068,148471,149868,151462,151792,152205,151608,152933,154525,157601,159377,162064,163526,165883,166821,168859,171498,174286,177407,179598,182162,183630,185346,186273,188948,190767,192999,193558,194463,195479,197043,198015,198819,200443,202182,203154,201593,199436,196615,194663,192776,191106,190107,188980,188635,186117,183396,180765,180222,180794,181958,183350,183977,183717,181892,181046,178546,177746,177174,178780,178651,178583,178103,177583,176717,177012,177793,177075,175709,174495,174408,174007,174693,174012,173006,171329,171716,169994,167145,164753,164737,166018,165079,162493,158954,156954,156475,156413,154588,154095,155210,157083,157914,156690,157397,158470,160635,161697,161929,163238,164977,167422,169240,170707,171504,171929,170609,170309,169776,170456,170493,169749,169559,168836,168806,170068,172570,174855,176840,177924,179294,179332,179479,178694,177868,176891,176264,173691,170703,169367,170299,171180,170476,169238,169546,170886,172659,173859,174036,174530,174757,175020,174652,174907,177017,181070,183357,185053,185233,187414,189415,192658,195313,197628,198512,199363,199110,199055,199758,201890,204793,205466,206413,205187,206593,207312,209926,211974,214668,216886,218529,218621,218779,218175,216695,215985,215926,218263,219996,221300,221998,222476,223372,224754,225888,228193,231034,233955,235041,234580,233930
246892,13605,Ridgewood Park,Neighborhood,VA,VA,Roanoke,Roanoke,Roanoke City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83269,83605,84227,85429,86605,87158,87173,87416,88137,89193,90283,91224,92271,93213,93780,94296,94799,96331,98440,100115,101122,101731,102474,103507,104554,106072,107702,108651,109653,110500,111921,113590,115158,116609,117629,118608,119075,119204,119373,120126,121007,121727,122027,122030,122096,121992,122093,121896,122162,122622,123191,123726,124194,124656,124864,124993,125038,124310,123298,122635,122951,123074,122860,122524,122072,121492,120954,120757,120729,122173,123973,125234,124705,123992,123710,123572,123328,123094,122767,122437,121874,120845,119462,118403,117950,117756,117475,117070,116987,116918,116964,116829,116814,116686,116571,116284,116065,115812,115622,115512,115141,114637,114058,113526,113085,112619,112372,112284,112487,112669,112641,112375,112232,112194,112273,112316,112364,112256,112068,111884,111321,110928,110618,110807,110817,110883,110989,111193,111274,111518,111713,111881,111984,112079,112260,112404,112597,112795,112886,113034,113155,113380,113621,113941,114449,114767,115148,115210,115477,115540,115577,115560,115698,115716,115739,115636,115642,115714,116089,116694,117024,117146,117202,117469,117652,117795,117867,118064,118364,118938,118627,118205,117968,118606,119274,119193,119344,119421,119925,120030,120282,119864,120133,120464,121211,121286,121219,121579,121561,121967,122016,122668,122606,123040,122788,122796,122449,122762,123573,124533,125914,126701,127022,126919,127231,127914,128983,129884,130901,131645,132139,132535,132837,133510,134738
273368,13613,Country Club of Virginia,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,,,,,,347837,345228,343204,340363,339733,340151,341951,342688,344003,342722,341631,340049,339152,340491,344612,347638,347033,342060,334017,327839,322224,322255,323738,326151,326750,325067,320273,316876,315207,319908,328016,335186,339912,342065,342867,343646,345365,349371,354248,359591,364859,366498,366861,370230,377595,383669,387296,391020,398058,403914,407754,407749,410502,416884,422770,426385,425418,426522,429335,433030,434985,435094,438760,442188,448006,450933,459706,465458,474918,481521,489029,497210,504086,513688,520761,531870,533329,531120,523515,524765,528612,534267,540439,543771,542251,543133,548180,561692,574863,590421,605103,615602,622416,629451,631139,635028,644479,654682,660972,654224,656917,667545,675567,679982,678730,685860,697850,710270,724692,735105,743606,748701,751369,745997,745704,748438,757601,757197,755758,757051,755211,749178,744084,747295,751795,755664,760348,765082,772901,779529,785782,783968,782523,782646,785779,785401,780191,778100,774884,774147,769511,767247,761832,754210,747356,743266,740069,737356,736963,738202,738281,734184,728706,723775,718932,719415,717130,720586,718483,718973,716879,712205,703373,696934,694233,691275,688946,685990,690002,690001,694659,691793,689901,687454,693624,693441,684759,675212,674508,682284,682771,680583,673829,674873,674157,673971,670161,674289,685422,694107,693392,684790,679808,675152,672821,669120,668680,671619,676066,680846,686276,693066,699786,703028,706099,711218,719125,726021,736867,742397,744775,740199,738689,742553,755310,766872,775006,779604,782026,787454,787046,791583,792855,800280,803132,803551,793925,794150,798869,807710,815151,817202,820640,820363,827080,838542,849688,859813,866339,868092,868959,868975,871570,877542,883413,886404,888774,883911,879157,870871,872364,875562,878449,878431,878909,878629,881415,888918,894889,891772,890481,893764,904447,914785,923992,933602,936088,939014,937572,937352,937613,943919,950427,955495,957079,956538,955300,954591,959575,964370,970946,974959,979312,985172,990158,995096,997440,1001952,1008135
248302,13626,Waterview,Neighborhood,VA,VA,Portsmouth,Virginia Beach-Norfolk-Newport News,Portsmouth City,89273,89126,89165,89167,89287,89304,89292,89164,88971,88791,88692,88702,88928,89200,89365,89342,89625,90032,90564,90924,91342,91671,92005,92371,92893,93307,93329,93109,92401,91877,91192,91088,91157,91419,91421,91149,90207,89682,89829,90717,91117,91316,91693,92077,92360,92528,92944,93311,93579,93852,94519,95280,96125,96916,97876,99000,99666,100560,101556,103114,105378,107167,107646,106967,107388,107963,108320,108050,108380,107890,107025,105622,105363,105225,105613,106238,106002,105788,105354,105107,105112,105848,107005,108679,108899,110005,111053,112694,114720,116808,119752,122357,124208,125269,126276,127253,128917,130142,131976,133743,135217,136806,137886,139046,141344,144885,148948,152147,154719,156720,158773,161335,165146,168123,170836,173795,177214,179852,182179,184838,188176,191234,193896,195752,196641,198340,200161,203280,204268,205364,205471,207082,207996,210139,211873,214480,215644,217748,220767,224324,227565,230102,232378,233529,235281,236208,236803,235531,235902,235470,233820,229219,226042,224429,224421,223990,223093,221760,220716,220110,219326,217930,216801,216799,216704,215934,214841,214097,213919,213893,213900,213839,213622,213732,213708,213513,213022,212604,211082,209842,208477,208285,207797,207162,206684,206190,206131,205636,205367,205076,205417,205514,204359,202870,201196,200238,197867,196078,194459,193270,191918,191348,191007,189912,188570,188168,189301,192237,195582,198243,198897,201348,202692,202618,201838,204421,209317,209768,208136,202918,201310,199598,201754,201421,202822,204078,206809,205325,203672,205441,209019,214005,215998,218482,217443,216966,214870,214220,212860,213724,213064,211081,209147,207236,205813,203571,203783,204758,207754,209861,211011,210311,209963,210968,211172,211604,211528,212844,212826,212569,211021,209142,208678,210046,212306,213748,214702,216283,218262,219764,220765,220882,221100,221675,221982,221848,220863,219726,218881,218083,217758,217147,216932,217403,218257,219270,220115,220807,221809,223315,225218,226980,228494,230446
762463,13626,Nottingham-Westmoreland,Neighborhood,VA,VA,Portsmouth,Virginia Beach-Norfolk-Newport News,Portsmouth City,52163,52113,52105,52061,52106,52146,52199,52195,52183,52185,52170,52179,52162,52164,52122,52159,52439,52765,53053,53096,53127,53108,53123,53144,53169,53235,53365,53507,52978,52296,51670,51699,51835,52018,52234,52387,52557,52734,52897,52943,53158,53635,54114,54404,54577,54832,54963,55104,55375,55530,55521,55386,55700,56101,56552,56759,57025,57182,57465,57724,57655,57599,57972,58766,59084,58813,58450,58334,58272,58224,58433,58819,59295,59807,60071,60237,60344,60761,61289,61834,62354,62919,63095,63132,63258,63624,63906,64068,64557,65236,65828,66190,66603,66981,67376,67787,68368,68972,69644,70333,70835,71261,71748,72234,72746,73344,74386,75362,76141,76594,77448,78856,80782,82505,84182,86191,88338,90729,93044,95462,98074,100789,103195,104557,105164,106152,107228,108824,109965,110794,110615,110746,110852,111108,111202,111589,112300,112701,113447,113374,113479,113380,113955,114144,113998,113731,113322,113120,113049,113222,112788,112131,111324,110753,110211,109749,109496,109253,109007,108593,107969,107158,106537,106182,106020,105635,105203,104823,104598,104501,104461,104448,104377,104299,104162,103980,103660,103532,103315,103195,103186,103260,103229,102691,102443,102224,102277,101991,101946,101965,102123,102024,101102,99961,98761,98192,96960,96066,95266,94785,94050,93666,93433,92814,92092,91388,91588,92735,94705,96435,97135,98775,99828,100218,100078,101165,103392,105056,106201,105438,104908,104149,105413,105324,106607,107841,109877,110955,112104,114778,116870,119720,121317,123264,123114,123306,122732,122906,122798,122902,122041,119628,117318,115297,113954,113103,113504,114090,114449,114383,114408,114736,115307,117076,118745,120875,122805,124183,124596,125314,126302,127131,127561,127977,128912,129065,129842,129701,129612,128972,128878,128322,127734,127496,127289,126953,126144,125584,125698,126205,126724,126965,127103,127770,128482,129103,129929,130835,131895,133016,133396,133886,134449,135691
763414,13660,Idlewood,Neighborhood,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,91252,90608,90740,90306,90735,90928,90821,89866,88720,88398,88439,88911,89005,89855,89814,90306,89853,89726,90107,91533,93349,94166,94193,93526,93385,92851,93067,93079,92963,93027,93107,93469,93712,93875,94699,95808,96996,97929,97978,98261,98522,98652,98500,98343,98163,97978,97527,96824,96049,95662,96220,96466,96892,97516,98261,98541,98814,99175,99349,99449,99669,100090,100611,101205,102285,103132,104071,104274,103989,103829,104264,105361,106191,106313,106270,106478,105733,104476,103115,103632,104374,104760,104828,104404,104117,104062,104824,105752,107034,108884,110378,111529,112813,114708,116510,118489,121194,124413,125907,127062,128053,129533,130660,131782,133285,135737,137755,140559,142247,144177,146721,149535,152522,155296,159616,163230,166836,168032,171259,173311,176156,177567,179152,180034,181293,182722,184782,186590,188200,190283,192678,195163,196950,198223,199412,200726,201980,201955,200977,200326,200190,200721,198385,196076,194719,195437,196809,198428,199608,201529,202196,202840,202235,200879,199957,198832,197211,195227,192572,190321,187995,185680,184177,182377,181845,181800,182576,183048,183411,182849,182169,181032,180463,179944,178794,177541,175103,172634,170809,169872,169059,168018,167001,165498,164136,163037,162323,161416,160400,159877,158155,155658,152837,150775,150154,150977,151226,150900,150477,151233,152627,152980,153107,153634,154698,155989,155623,154087,152215,150370,149398,147862,147376,147472,148658,150279,151398,151860,151831,151858,153204,154533,155976,157614,158013,157872,157026,155307,153938,152623,153005,153689,153443,153957,152709,151578,150073,150423,150635,151212,151915,153206,154036,154610,154815,154773,155517,156093,157417,157164,157392,157279,156973,156232,154796,153948,153623,153421,153234,153106,152485,152727,152424,153560,153886,154937,156466,158260,160041,160862,161927,162056,162989,162627,164123,164316,166142,167811,169977,171546,172227,172722,173135,174157,175256,177199,177848,178899,179183,179378,179156,179216,179930,181296
244948,13660,Saratoga,Neighborhood,VA,VA,Norfolk,Virginia Beach-Norfolk-Newport News,Norfolk City,103561,103198,103250,103025,103057,102786,102706,102686,102859,103306,103770,104173,104635,105693,106428,107101,106990,107268,107481,107881,107986,107734,107052,106902,106587,106027,105492,105372,106269,107416,108222,108776,109522,110240,111527,112205,113320,114025,114568,114874,114871,114831,115174,115285,115247,115385,116266,117037,117388,117490,118193,118832,119244,119519,119758,120352,121002,121982,121803,122380,122722,123776,123888,124650,125939,127523,128253,128734,129287,130096,131670,132665,134259,135598,137788,139313,140274,139981,141080,142301,144282,145280,146463,147298,147939,147736,147605,146939,146733,148080,149365,151317,151876,153045,153692,155728,157966,161390,164715,169471,174674,180159,184845,188439,192676,196860,201398,205371,209930,214209,217990,221532,224267,225638,227399,230371,235524,241040,247476,252365,254987,256404,258233,259055,259852,260907,263467,265526,264840,262908,259488,257605,257033,257802,258766,261170,263372,265511,265691,265910,266210,266912,267227,267036,267976,268362,267968,264858,262853,261541,260075,257375,255275,254029,253346,251627,248230,244846,242134,241957,241587,241252,241281,241463,241674,240501,239557,239285,240757,242664,244767,244864,244978,243796,243029,241230,239509,238237,238355,238382,237110,234925,231967,230235,227386,226476,225203,226160,226000,226888,226108,225847,225296,225483,226535,226691,226948,225206,224162,223099,223548,223698,223473,223036,223257,223421,223379,223778,225099,226484,227357,226437,226216,224798,225063,225239,225515,225456,224492,224471,224488,225877,226586,229356,229097,230487,230305,230599,229881,228702,228296,227731,226655,225580,225095,224891,226475,226762,225972,224639,224748,226566,228453,228879,228845,228184,227788,226074,224379,224170,226147,228326,229048,228163,227195,227272,228147,229176,229769,231069,231802,231750,230795,230443,230521,231400,232386,234034,235440,236420,237632,237852,238984,239940,242446,244082,245136,246429,247594,248317,247945,247617,247629,248084,248295,248745,248015,247656,247802,247676,247626,247407,247986,248712
275322,13696,Scott's Addition,Neighborhood,VA,VA,Richmond,Richmond,Richmond City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207839,203899,200682,194849,190926,187075,183591,180061,177714,175912,173922,171612,169002,167828,167867,169194,169627,171473,172727,174891,177089,179389,181803,183391,185947,188703,191635,192439,192692,191545,192657,193705,193012,191660,191560,195234,199780,203690,204949,205675,206299,207855,208622,209304,211523,214932,218316,220269,219447,215946,212145,210308,209090,208432,206791,206795,206076,205361,205067,204355,204691,205882,208027,207968,207620,207182,207543,206941,205768,205305,202866,201117,198830,198121,197368,197535,197842,197650,197826,198087,199248,199500,200583,200629,201123,199309,198655,199758,201856,202763,201491,199473,197269,194967,192783,190605,188771,188019,186668,183887,180730,179806,179628,178086,175102,173774,174473,175913,176617,178166,179435,179896,180072,179296,178684,179525,181635,183268,182650,181786,180490,177825,175623,174794,174149,173307,173626,175450,177361,177506,175913,174206,173581,175098,176413,177698,177730,177248,176502,174282,172908,172609,175774,179064,182139,183709,184292,183898,184212,184680,184600,186479,187958,189718,189823,190904,191769,192656,193576,195918,198249,203061,207945,210750,213646,214988,217527,217554,218834,219825,221893,222937,225207,225146,226091,225432,222135,219654,217032,219046,220539,223201,226556,230272,233704,236515,236294,237968,240729,246284,250115,250890,250636,250553,251301,252135,252789,253411,255322,258555,264039,269097,273133,276965,280902,285486,288733,291806,294797,298577,302639,304740,304709,303027,302972,303492
247090,13711,Rudee Heights,Neighborhood,VA,VA,Virginia Beach,Virginia Beach-Norfolk-Newport News,Virginia Beach City,165131,165338,165432,164430,162880,160759,160140,159524,159628,159983,159888,159351,158231,157564,156687,156995,157546,158316,157555,157248,157183,157156,157838,158558,159097,158426,157393,156589,156577,158272,159625,160500,159306,157461,155535,155045,156857,158684,161209,163247,165576,166110,166412,166787,168050,170081,172363,173980,174378,174644,174853,175519,175722,176481,177557,177681,178082,178034,178587,178884,179097,180070,180502,180775,180605,181029,181350,182567,183649,184792,185779,186689,187971,188836,190309,192388,194887,196838,198988,201018,203353,206285,208823,211392,213534,215772,217866,219113,220097,221905,223576,225875,227978,230164,233474,237473,242377,247311,251837,257112,262891,268231,273324,278302,283753,289698,295369,302241,308904,315053,320790,327698,336700,345899,355625,364097,372934,379563,386450,392051,396567,399148,400300,398869,397732,397963,400468,403486,404407,405633,405125,402635,399367,400680,408299,416929,418498,415786,410252,406299,403015,401384,399759,399272,398441,395113,386725,380464,378191,379177,378530,375608,373802,371545,368416,363426,360022,357100,355578,349880,344929,338758,336139,335712,335309,333268,331383,330827,331356,332222,333493,335972,338083,339714,338744,336023,331599,328875,327340,326983,324092,320756,316887,314068,310329,306398,304985,304547,304858,304475,303283,301599,300509,299340,298247,297272,297376,298497,297360,296504,296550,297294,298478,299052,299854,300732,300509,300625,300508,300915,302522,303344,303891,303829,304598,305664,307101,307948,310802,313297,314854,315019,314001,313259,311793,311105,309842,309333,309059,310931,311601,310351,309213,308595,308789,308957,308205,307094,306180,306391,306271,304028,301298,300617,300945,302009,303493,305781,310742,315570,319515,319960,320517,321496,323905,325948,328374,329845,330377,329251,326942,324949,323966,324839,325994,327187,327905,328655,329219,330022,331547,332886,334521,336224,338033,339880,339767,340335,340423,340146,339350,339192,339755,341280,341975,342617,342948,343108,344665,345742,347217,349065,351398,353394
